purchase_id,customer_id,pet_id,product_id,category,breed,size_category,weight_kg,age_group,age_years,allergy,health_condition,purchased_at,quantity,rating,review,is_holdout
O01260,C0263,P0352,F0149,간식,미니어처닥스훈트,소형,5.9,퍼피,0.6,,,2025-06-27,1,5,많이 먹어도 속이 편한지 컨디션이 좋아요. 효과가 좋아서 재구매 의사 있어요.,0
O01261,C0263,P0352,F0136,간식,미니어처닥스훈트,소형,5.9,퍼피,0.6,,,2025-10-09,5,5,훈련용으로 쓰려고 구매했어요. 소분하기 좋게 포장돼 있어서 편해요. 이갈이 시기라 씹는 걸 좋아해요. 강아지들 사이에서 인기템이에요!!,1
O01262,C0264,P0353,F0025,사료,시츄,소형,4.9,시니어,11.3,,,2026-02-10,2,5,수의사 추천으로 바꿔봤어요. 털에 윤기가 도는 게 눈에 보여요. 입이 작은 아이라 한 번에 많이는 못 먹어요. 주변 강아지 친구들에게도 추천했어요.,0
O01263,C0264,P0353,F0019,사료,시츄,소형,4.9,시니어,11.3,,,2026-05-09,3,4,그릇 비우는 속도가 달라졌어요. 소화가 잘 되는지 방귀 냄새도 줄었어요. 재구매 예정입니다.,0
O01264,C0264,P0353,F0104,간식,시츄,소형,4.9,시니어,11.3,,,2026-05-14,5,1,다이어트 중이라 저칼로리 간식으로 골랐어요. 처음만 좋아하고 그다음부턴 안 먹으려 해요. 너무 딱딱해서 잘 못 씹어요. 입이 짧은 시츄인데도 잘 먹어요. 재구매 의사는 없어요.,1
O01265,C0265,P0354,F0024,사료,진돗개,대형,34.2,퍼피,0.4,,,2024-03-30,1,4,첫 사료라 고민 많이 하다가 골랐어요. 물에 불리지 않아도 잘 먹어요. 그릇 비우는 속도가 달라졌어요. 이 사료로 계속 갈 것 같아요.,0
O01266,C0265,P0354,F0183,간식,진돗개,대형,34.2,퍼피,0.4,,,2024-05-05,2,2,미용 보상용으로 하나 사봤어요. 잘 씹어 먹긴 하는데 양이 너무 적어서 금방 없어져요. 이갈이 시기라 씹는 걸 좋아해요. 다른 브랜드로 바꿔보려고요.,0
O01267,C0265,P0354,F0084,사료,진돗개,대형,34.2,퍼피,0.4,,,2025-01-18,1,5,동물병원에서 체중 관리용으로 추천받았어요. 우리 아이가 정말 잘 먹어요. 털에 윤기가 도는 게 눈에 보여요. 효과가 좋아서 재구매 의사 있어요.,0
O01268,C0265,P0354,F0089,사료,진돗개,대형,34.2,퍼피,0.4,,,2026-05-06,1,4,시니어 사료로 갈아탈 시기가 돼서 주문했어요. 변 상태가 훨씬 단단해졌어요. 사료 그릇을 핥아먹을 정도로 좋아해요.,1
O01269,C0266,P0355,F0069,사료,웰시코기,중형,17.0,퍼피,0.8,,,2025-07-08,1,4,"기존 사료 단종돼서 급하게 대체품 찾았어요. 처음엔 잘 먹더니 요즘은 시들해요, 그래도 소화는 잘 되는 것 같아요. 강력 추천해요.",0
O01270,C0266,P0355,F0107,간식,웰시코기,중형,17.0,퍼피,0.8,,,2025-07-22,1,4,치석 관리용으로 알아보다 샀어요. 많이 먹어도 속이 편한지 컨디션이 좋아요.,0
O01271,C0266,P0355,F0092,사료,웰시코기,중형,17.0,퍼피,0.8,,,2025-07-26,1,1,입질 심한 아이라 소화 잘되는 걸로 찾았어요. 소화가 잘 안 되는지 토를 몇 번 했어요. 재구매 의사 없어요ㅜㅜ,0
O01272,C0266,P0355,F0058,사료,웰시코기,중형,17.0,퍼피,0.8,,,2026-04-30,1,4,대용량으로 시켜봤어요. 잘 먹는데 사료 냄새가 집안에 좀 남아요. 주변 강아지 친구들에게도 추천했어요.,1
O01273,C0267,P0356,F0108,간식,시츄,소형,3.0,퍼피,0.6,,,2023-12-25,1,5,손에 들자마자 꼬리 흔들며 달려와요. 너무 딱딱하지 않아서 노령견도 잘 씹어요. 훈련용으로 계속 재구매할 것 같아요.,0
O01274,C0267,P0356,F0028,사료,시츄,소형,3.0,퍼피,0.6,,,2024-09-20,1,4,대용량으로 시켜봤어요. 기호성은 좋은데 변이 자주 묽게 나와서 고민이에요. 효과가 좋아서 재구매 의사 있어요.,0
O01275,C0267,P0356,F0129,간식,시츄,소형,3.0,퍼피,0.6,,,2024-11-25,2,5,퍼피용 부드러운 간식 찾던 중이었어요. 냄새 맡자마자 자리에 앉아서 기다려요. 치석 제거 효과가 있는지 이빨이 깨끗해졌어요. 훈련용으로 계속 재구매할 것 같아요.,0
O01276,C0267,P0356,F0185,간식,시츄,소형,3.0,퍼피,0.6,,,2024-12-31,1,5,소형견용 작은 사이즈로 찾다가 발견했어요. 훈련할 때 반응이 확실히 좋아졌어요. 크기가 적당해서 소형견도 먹기 편해요. 눈물자국이 줄어든 것 같기도 해요. 다른 맛도 사보려고요.,1
O01277,C0268,P0357,F0149,간식,프렌치불독,중형,15.5,성견,4.1,,,2023-10-17,1,5,새로운 맛 궁금해서 시켜봤어요. 편식하는 아이도 이건 잘 먹어요. 한 개 주면 더 달라고 계속 쳐다봐요. 활동량이 있는 편이라 이 정도는 금방 먹어요.,0
O01278,C0268,P0357,F0100,사료,프렌치불독,중형,15.5,성견,4.1,,,2025-07-15,1,2,변 냄새가 심해졌어요. 다른 사료 알아보려고요.,1
O01279,C0268,P0358,F0076,사료,래브라도리트리버,대형,22.5,퍼피,0.6,소고기 알레르기,,2023-07-16,1,3,잘 먹기는 하는데 변이 좀 무르게 나와요. 무난하게 급여 중입니다.,0
O01280,C0268,P0358,F0086,사료,래브라도리트리버,대형,22.5,퍼피,0.6,소고기 알레르기,,2024-12-28,3,3,곡물 알레르기 있어서 곡물프리로 알아보다 구매했어요. 그냥 그래요. 특별히 좋지도 나쁘지도 않아요. 성장기라 그런지 잘 먹고 살도 오르는 것 같아요. 무난하게 급여 중입니다.,0
O01281,C0268,P0358,F0011,사료,래브라도리트리버,대형,22.5,퍼피,0.6,소고기 알레르기,,2025-02-11,1,5,입질 심한 아이라 소화 잘되는 걸로 찾았어요. 장이 편안한지 컨디션이 좋아 보여요. 변 색깔이랑 굳기가 딱 좋아요. 이갈이 시기라 씹는 걸 좋아해요. 주변 강아지 친구들에게도 추천했어요.,0
O01282,C0268,P0358,F0091,사료,래브라도리트리버,대형,22.5,퍼피,0.6,소고기 알레르기,,2025-06-04,1,3,첫 사료라 고민 많이 하다가 골랐어요. 가격 대비 괜찮아요. 보통이에요. 피부에 발진이 올라와서 놀랐어요. 이갈이 시기라 씹는 걸 좋아해요. 그럭저럭 먹이고 있어요.,1
O01283,C0269,P0359,F0158,간식,미니어처닥스훈트,소형,3.8,퍼피,0.5,,,2024-12-03,2,5,훈련할 때 반응이 확실히 좋아졌어요.,0
O01284,C0269,P0359,F0010,사료,미니어처닥스훈트,소형,3.8,퍼피,0.5,,,2024-12-12,1,4,밥 시간마다 꼬리를 흔들면서 달려와요. 편식하던 아이인데 이건 남김없이 먹어요. 입이 작은 아이라 한 번에 많이는 못 먹어요!!,0
O01285,C0269,P0359,F0078,사료,미니어처닥스훈트,소형,3.8,퍼피,0.5,,,2026-08-08,1,5,예민한 장 때문에 저자극 사료 찾던 중이었어요. 활력이 좋아진 것 같아요. 냄새를 맡자마자 좋아하더라고요. 허리가 약한 아이라 체중 관리에 신경 쓰는데 도움이 되는 것 같아요. 강력 추천해요.,1
O01286,C0269,P0360,F0055,사료,미니어처닥스훈트,소형,6.6,성견,2.8,,,2024-01-18,1,5,활력이 좋아진 것 같아요. 허리가 약한 아이라 체중 관리에 신경 쓰는데 도움이 되는 것 같아요. 재구매 예정입니다.,0
O01287,C0269,P0360,F0088,사료,미니어처닥스훈트,소형,6.6,성견,2.8,,,2024-06-11,1,5,밥 시간마다 꼬리를 흔들면서 달려와요. 이 사료로 계속 갈 것 같아요.,1
O01288,C0270,P0361,F0002,사료,토이푸들,소형,2.1,퍼피,0.4,,치아가 약함,2024-10-10,2,5,동물병원에서 체중 관리용으로 추천받았어요. 가격은 좀 있는데 그만큼 잘 먹어서 만족해요. 이갈이 시기라 씹는 걸 좋아해요. 이 사료로 계속 갈 것 같아요~,0
O01289,C0270,P0361,F0164,간식,토이푸들,소형,2.1,퍼피,0.4,,치아가 약함,2025-05-27,2,1,"장난감 대신 씹을 거리로 골랐어요. 생각보다 딱딱해서 이빨 약한 아이는 힘들어해요. 냄새는 좋아하는데 막상 안 먹어요. 전혀 안 먹어요, 비추합니다.",0
O01290,C0270,P0361,F0195,간식,토이푸들,소형,2.1,퍼피,0.4,,치아가 약함,2026-06-19,3,4,너무 딱딱하지 않아서 노령견도 잘 씹어요. 효과가 좋아서 재구매 의사 있어요ㅜㅜ,0
O01291,C0270,P0361,F0026,사료,토이푸들,소형,2.1,퍼피,0.4,,치아가 약함,2026-07-02,1,3,다른 사료 다 먹여봤는데 이게 제일 잘 맞아서 재구매했어요. 맛은 있나 본데 변 냄새가 너무 독해졌어요. 그럭저럭 먹이고 있어요.,1
O01292,C0271,P0362,F0159,간식,비숑프리제,소형,6.0,시니어,11.0,,치아가 약함,2023-10-18,2,5,여행 갈 때 간식으로 챙기려고 샀어요. 소분하기 좋게 포장돼 있어서 편해요. 편식하는 아이도 이건 잘 먹어요. 입이 작은 아이라 한 번에 많이는 못 먹어요.,0
O01293,C0271,P0362,F0035,사료,비숑프리제,소형,6.0,시니어,11.0,,치아가 약함,2024-04-27,2,1,변이 좀 무르게 나와요. 냄새는 맡는데 잘 안 먹어요. 환불 문의했어요.,0
O01294,C0271,P0362,F0017,사료,비숑프리제,소형,6.0,시니어,11.0,,치아가 약함,2024-05-06,2,5,대형견이라 그런지 사료값이 만만치 않아서 가성비 좋은 걸로 골랐어요. 우리 아이가 정말 잘 먹어요. 소화가 잘 되는지 방귀 냄새도 줄었어요~,0
O01295,C0271,P0362,F0128,간식,비숑프리제,소형,6.0,시니어,11.0,,치아가 약함,2024-05-09,1,4,이빨 약한 노령견용으로 부드러운 걸 찾았어요. 한 개 주면 더 달라고 계속 쳐다봐요. 손에 들자마자 꼬리 흔들며 달려와요. 소형견이라 알갱이(크기)가 딱 맞아요.,0
O01296,C0271,P0362,F0084,사료,비숑프리제,소형,6.0,시니어,11.0,,치아가 약함,2024-05-24,1,4,변 상태가 훨씬 단단해졌어요. 이빨이 약해진 나이라 부드러운 걸 좋아해요. 재구매 예정입니다.,0
O01297,C0271,P0362,F0004,사료,비숑프리제,소형,6.0,시니어,11.0,,치아가 약함,2024-09-30,3,2,리뷰 좋길래 반신반의로 시켜봤어요. 양은 적당한데 곡물이 들어있어서 우리 아이한테는 살짝 안 맞았어요!!,0
O01298,C0271,P0362,F0156,간식,비숑프리제,소형,6.0,시니어,11.0,,치아가 약함,2025-07-09,1,3,훈련용으로 쓰려고 구매했어요. 그냥 그래요. 무난하게 주고 있어요. 무난하게 급여 중입니다.,0
O01299,C0271,P0362,F0090,사료,비숑프리제,소형,6.0,시니어,11.0,,치아가 약함,2026-05-23,1,4,기존 사료 단종돼서 급하게 대체품 찾았어요. 사료 그릇을 핥아먹을 정도로 좋아해요. 편식하던 아이인데 이건 남김없이 먹어요. 강력 추천해요.,1
O01300,C0271,P0363,F0148,간식,요크셔테리어,소형,2.8,시니어,11.2,,,2023-06-22,2,4,냄새 맡자마자 자리에 앉아서 기다려요. 소형견이라 알갱이(크기)가 딱 맞아요.,0
O01301,C0271,P0363,F0116,간식,요크셔테리어,소형,2.8,시니어,11.2,,,2025-05-31,1,4,이빨 약한 노령견용으로 부드러운 걸 찾았어요. 치석 제거 효과가 있는지 이빨이 깨끗해졌어요. 크기가 적당해서 소형견도 먹기 편해요. 강아지들 사이에서 인기템이에요.,0
O01302,C0271,P0363,F0142,간식,요크셔테리어,소형,2.8,시니어,11.2,,,2025-06-10,1,5,잘 씹어 먹긴 하는데 양이 너무 적어서 금방 없어져요. 강아지들 사이에서 인기템이에요.,0
O01303,C0271,P0363,F0092,사료,요크셔테리어,소형,2.8,시니어,11.2,,,2026-02-01,2,3,퍼피 전용으로 바꿔주려고 구매했어요. 그럭저럭 먹고 있어요. 가격 대비 괜찮아요. 무난하게 급여 중입니다ㅜㅜ,1
O01304,C0272,P0364,F0125,간식,코커스패니얼,중형,16.3,성견,6.0,,,2026-03-02,3,5,퍼피용 부드러운 간식 찾던 중이었어요. 많이 먹어도 속이 편한지 컨디션이 좋아요. 냄새 맡자마자 자리에 앉아서 기다려요. 귀가 큰 편이라 먹을 때 귀가 그릇에 빠지곤 해요. 효과가 좋아서 재구매 의사 있어요.,0
O01305,C0272,P0364,F0011,사료,코커스패니얼,중형,16.3,성견,6.0,,,2026-04-18,3,4,수의사 추천으로 바꿔봤어요. 적응 기간엔 잘 먹었는데 점점 흥미를 잃는 것 같아요.,0
O01306,C0272,P0364,F0106,간식,코커스패니얼,중형,16.3,성견,6.0,,,2026-06-01,5,4,여행 갈 때 간식으로 챙기려고 샀어요. 크기가 적당해서 소형견도 먹기 편해요!!,1
O01307,C0273,P0365,F0008,사료,토이푸들,소형,3.3,시니어,13.2,,,2026-05-10,1,4,털에 윤기가 도는 게 눈에 보여요. 주변 강아지 친구들에게도 추천했어요.,0
O01308,C0273,P0365,F0083,사료,토이푸들,소형,3.3,시니어,13.2,,,2026-07-03,1,3,소형견이라 알갱이 작은 걸로 찾다가 발견했어요. 나쁘지 않아요. 그럭저럭 먹이고 있어요.,1
O01309,C0274,P0366,F0010,사료,골든리트리버,대형,39.7,시니어,8.5,,신장 관리식 필요,2025-04-18,2,4,시니어 사료로 갈아탈 시기가 돼서 주문했어요. 장이 편안한지 컨디션이 좋아 보여요. 효과가 좋아서 재구매 의사 있어요.,0
O01310,C0274,P0366,F0181,간식,골든리트리버,대형,39.7,시니어,8.5,,신장 관리식 필요,2025-06-09,1,4,산책 보상용으로 구매했어요. 한 개 주면 더 달라고 계속 쳐다봐요. 편식하는 아이도 이건 잘 먹어요. 훈련용으로 계속 재구매할 것 같아요.,0
O01311,C0274,P0366,F0183,간식,골든리트리버,대형,39.7,시니어,8.5,,신장 관리식 필요,2025-12-21,1,3,미용 보상용으로 하나 사봤어요. 가격 대비 괜찮아요. 보통이에요. 덩치가 커서 그런지 먹는 양도 많아요. 그냥저냥 주고 있어요.,1
O01312,C0275,P0367,F0102,간식,요크셔테리어,소형,2.6,시니어,11.9,,,2024-10-17,3,1,"치석 관리용으로 알아보다 샀어요. 과식했더니 토를 하더라고요. 처음만 좋아하고 그다음부턴 안 먹으려 해요. 전혀 안 먹어요, 비추합니다.",0
O01313,C0275,P0367,F0176,간식,요크셔테리어,소형,2.6,시니어,11.9,,,2025-10-19,1,3,심심할 때 주려고 대용량으로 샀어요. 나쁘지 않아요. 특별한 건 없어요. 입이 작은 아이라 한 번에 많이는 못 먹어요. 무난하게 급여 중입니다.,0
O01314,C0275,P0367,F0006,사료,요크셔테리어,소형,2.6,시니어,11.9,,,2026-03-28,2,4,소형견이라 알갱이 작은 걸로 찾다가 발견했어요. 변 색깔이랑 굳기가 딱 좋아요. 냄새를 맡자마자 좋아하더라고요. 효과가 좋아서 재구매 의사 있어요ㅜㅜ,1
O01315,C0276,P0368,F0175,간식,웰시코기,중형,16.5,성견,3.0,,,2023-06-22,1,4,소형견용 작은 사이즈로 찾다가 발견했어요. 훈련할 때 반응이 확실히 좋아졌어요. 소분하기 좋게 포장돼 있어서 편해요. 다른 맛도 사보려고요.,0
O01316,C0276,P0368,F0123,간식,웰시코기,중형,16.5,성견,3.0,,,2023-11-11,1,3,새로운 맛 궁금해서 시켜봤어요. 특별한 건 없어요. 활동량이 있는 편이라 이 정도는 금방 먹어요. 그냥저냥 주고 있어요.,0
O01317,C0276,P0368,F0060,사료,웰시코기,중형,16.5,성견,3.0,,,2023-12-01,1,5,다른 사료 다 먹여봤는데 이게 제일 잘 맞아서 재구매했어요. 냄새 맡고 좋아하긴 하는데 이상하게 살은 안 쪄요. 중형견이라 적당한 양인 것 같아요. 이 사료로 계속 갈 것 같아요.,0
O01318,C0276,P0368,F0082,사료,웰시코기,중형,16.5,성견,3.0,,,2025-03-07,1,5,예민한 장 때문에 저자극 사료 찾던 중이었어요. 잘 먹기는 하는데 변이 좀 무르게 나와요. 재구매 예정입니다~,1
O01319,C0276,P0369,F0137,간식,코커스패니얼,중형,9.1,성견,3.7,특정 단백질 민감,,2024-05-21,1,4,많이 먹어도 속이 편한지 컨디션이 좋아요. 치석 제거 효과가 있는지 이빨이 깨끗해졌어요. 훈련용으로 계속 재구매할 것 같아요.,0
O01320,C0276,P0369,F0102,간식,코커스패니얼,중형,9.1,성견,3.7,특정 단백질 민감,,2024-10-29,2,2,간식 먹고 나서 변이 물러졌어요. 크기가 너무 커서 소형견은 나눠줘야 해요. 재구매 의사는 없어요.,0
O01321,C0276,P0369,F0182,간식,코커스패니얼,중형,9.1,성견,3.7,특정 단백질 민감,,2026-03-18,1,4,다이어트 중이라 저칼로리 간식으로 골랐어요. 손에 들자마자 꼬리 흔들며 달려와요. 중형견이라 적당한 양인 것 같아요. 다른 맛도 사보려고요.,1
O01322,C0277,P0370,F0068,사료,토이푸들,소형,3.0,성견,1.6,,,2025-09-05,2,4,잘 먹는 편인데 가끔 토를 해서 지켜보고 있어요. 주변 강아지 친구들에게도 추천했어요.,0
O01323,C0277,P0370,F0041,사료,토이푸들,소형,3.0,성견,1.6,,,2025-09-07,2,3,수의사 추천으로 바꿔봤어요. 특별히 좋지도 나쁘지도 않아요. 푸들이라 활동량이 많아서 그런지 잘 먹고 소화도 잘돼요. 무난하게 급여 중입니다ㅜㅜ,0
O01324,C0277,P0370,F0087,사료,토이푸들,소형,3.0,성견,1.6,,,2025-12-25,1,4,물에 불리지 않아도 잘 먹어요. 소형견이라 알갱이(크기)가 딱 맞아요. 강력 추천해요ㅎㅎ,0
O01325,C0277,P0370,F0070,사료,토이푸들,소형,3.0,성견,1.6,,,2026-03-11,5,5,동물병원에서 체중 관리용으로 추천받았어요. 기호성은 최고인데 며칠 먹이니 살짝 가려워하더라고요.,0
O01326,C0277,P0370,F0166,간식,토이푸들,소형,3.0,성견,1.6,,,2026-03-29,1,5,너무 딱딱하지 않아서 노령견도 잘 씹어요. 많이 먹어도 속이 편한지 컨디션이 좋아요. 곱슬곱슬한 털이 더 부드러워진 것 같아요!!,0
